personID,label,fullname,years,gender
52646,"Gouvion, Jean-Baptiste de","Gouvion, Jean-Baptiste de (1747-1792)",1747-1792,Man
49922,"Byrd, Mary Willing","Byrd, Mary Willing (1740-1814)",1740-1814,Woman
274249,"Taylor, Francis","Taylor, Francis (1747-1799)",1747-1799,Man
56444,"Page, Mann","Page, Mann (c.1718-1781)",1718-1781,Man
269732,Sampson,"Sampson (Samson), Simeon (captain, Mass. Navy)",-,Man
260705,"Lenoir, Jean Charles Pierre","Lenoir, Jean Charles Pierre",1732-1807,Man
275236,"Varage, Joseph","Varage, Joseph (captain, of Le Cerf)",-,Man
263945,"Méchain, Pierre François André","Méchain, Pierre François André (1744-1804)",1744-1804,Man
RN-ORG-0241,,,,
244256,"Chavagnes, Bidé de","Chavagnes, Bidé de (captain, of La Sensible)",-,Man
348905,"Haag, Jean","Haag, Jean",-,Man
248252,"Digges, Joseph","Digges, Joseph",-1779,Man
58058,"Simcoe, John Graves","Simcoe, John Graves (1752-1806)",1752-1806,Man
347787,"Cashinberry, Peter","Cashinberry, Peter",-,Man
349393,"Laurence, Henry","Laurence, Henry",-,Man
RN-PER-0005,,,,
49442,"Boyd, William","Boyd, William (1757-1807)",1757-1807,Man
RN-PER-0396,,,,
263471,"Mitchell, George","Mitchell, George (Del.)",-,Man
49418,"Bowman, John","Bowman, John (1746-1807)",1746-1807,Man
RN-ORG-0126,,,,
RN-BUS-0087,,,,
253482,Gálvez,"Gálvez (Galvis), Bernardo de (1746-1786)",1746-1786,Man
RN-PER-0240,,,,
51701,"Edwards, Evan","Edwards, Evan (1752-1798)",1752-1798,Man
317841,"White, James","White, James (b. c. 1719)",1719-,Man
49027,"Bedkin, Henry","Bedkin, Henry (d. 1789)",-1789,Man
RN-ORG-0293,,,,
275965,"Wendell, Oliver","Wendell, Oliver (1733-1818)",1733-1818,Man
51422,"Ivernois, François d'","Ivernois, François d' (1757-1842)",1757-1842,Man
RN-PER-0398,,,,
57852,"Scudder, Nathaniel","Scudder, Nathaniel (1733-1781)",1733-1781,Man
350577,"Sanlecque, Veuve Marie Del de","Sanlecque, Veuve Marie Del de",-,Woman
55831,"Moody, Benjamin","Moody, Benjamin (d. 1784)",-1784,Man
49650,"Brown, Benjamin","Brown, Benjamin (1745-1821, of Leicester, Mass.)",1745-1821,Man
349136,"Jimison, James","Jimison, James",-,Man
50438,"Claiborne, Richard","Claiborne, Richard (1755-1818)",1755-1818,Man
347397,"Berger, J. C. de","Berger, J. C. de",-,Man
348190,"Deslandes, Pierre Delaunay","Deslandes, Pierre Delaunay",1722-1803,Man
365595,"Hodgson, William","Hodgson, William (1725-1784)",1725-1784,Man
48757,"Ballard, William Hudson","Ballard, William Hudson (1740-1814)",1740-1814,Man
53066,"Harding, Seth","Harding, Seth (1734-1814)",1734-1814,Man
351186,"Yarnold, --","Yarnold, --",-,Man
347364,"Beerenbroek, Arnold-Barthélemy","Beerenbroek, Arnold-Barthélemy",1751-1824,Man
51853,"Evans, John","Evans, John (1728-1783)",1728-1783,Man
305440,"Campbell, Patrick","Campbell, Patrick",-,Man
51711,"Edwards, Thomas","Edwards, Thomas (1735-1794)",1735-1794,Man
59228,"Tyler, John","Tyler, John (1721-1804)",1721-1804,Man
59587,"Warner, Seth","Warner, Seth (1743-1784)",1743-1784,Man
57846,"Scott, Thomas","Scott, Thomas (1739-1796)",1739-1796,Man
347863,"Chaumont, Jean-Pierre de","Chaumont, Jean-Pierre de",1739-1783,Man
RN-BUS-0068,,,,
267556,"Pontdevaux, Comte de","Pontdevaux, Comte de",-,Man
348247,"Dowlin, Patrick","Dowlin, Patrick",-,Man
RN-PER-0551,,,,
255653,"Hayne, Isaac","Hayne, Isaac (d. 1781)",-1781,Man
240517,"Bishop, John","Bishop, John (1722-1791, husband of Abigail Tufts)",1722-1791,Man
RN-PER-0725,,,,
53610,"Houston, William Churchill","Houston, William Churchill (1746-1788)",1746-1788,Man
259103,"Lovell, Mary Middleton","Lovell, Mary Middleton (wife of James)",-,Woman
258821,"L'Air de Lamotte, Jean","L'Air de Lamotte, Jean (secy. of Benjamin Franklin)",-,Man
57381,"Ridout, John","Ridout, John (1732-1797)",1732-1797,Man
49011,"Beckley, John","Beckley, John (1757-1807)",1757-1807,Man
53337,"Henry, James","Henry, James (1731-1804)",1731-1804,Man
277030,"Willson, John","Willson, John",-,Man
49397,"Bowen, Jabez","Bowen, Jabez (1739-1815)",1739-1815,Man
54367,"Lagoanere, Michel","Lagoanere, Michel",-,Man
51182,"Davies, William","Davies, William (b. 1749)",1749-,Man
244179,Cermeño,"Cermeño (Sermeño), Don Pedro Martín (gov. of Galicia)",-,Man
247715,"Detournelle, Mr.","Detournelle, Mr. (French consul at La Coruña)",-,Man
RN-PER-0626,,,,
51132,"Darby, William John","Darby, William John",-,Man
243384,"Bernstorff, Andreas Peter, Count","Bernstorff, Andreas Peter, Count (1735-1797)",1735-1797,Man
RN-BUS-0045,,,,
348957,"Hartwell, John","Hartwell, John",-,Man
55646,"Merry, Anthony","Merry, Anthony (1756-1835)",1756-1835,Man
RN-PER-0109,,,,
56034,"Mühlenberg, Henry Melchior","Mühlenberg, Henry Melchior (1711-1787)",1711-1787,Man
351171,"Woodmason, James","Woodmason, James",-,Man
54873,"Lloyd, Richard","Lloyd, Richard (c. 1717-1786)",1717-1786,Man
52985,"Hamilton, Elizabeth Schuyler","Hamilton, Elizabeth Schuyler (1757-1854)",1757-1854,Woman
RN-PER-0693,,,,
348622,"Frey, Mr. de","Frey, Mr. de",-,Man
348769,"Noailles, Wilhelmina von Mosheim Golowkin, comtesse de","Noailles, Wilhelmina von Mosheim Golowkin, comtesse de",-1823,Woman
RN-PER-0595,,,,
258531,"Kinloch, Francis","Kinloch, Francis (1755-1826)",1755-1826,Man
56087,"Muter, George","Muter, George (1730-1811)",1730-1811,Man
RN-PER-0288,,,,
59950,"White, Thomas","White, Thomas (b. 1728, b. c. 1727)",1728-,Man
RN-BUS-0041,,,,
RN-ORG-0370,,,,
RN-PER-0097,,,,
RN-PER-0193,,,,
49421,"Bowman, Nathaniel","Bowman, Nathaniel (d. 1788)",-1788,Man
RN-ORG-0114,,,,
RN-BUS-0032,,,,
48546,"Arell, David","Arell, David (1740-1793)",1740-1793,Man
60188,"Witherspoon, John","Witherspoon, John (1723-1794)",1723-1794,Man
RN-PER-0461,,,,
57292,"Reid, James Randolph","Reid, James Randolph (1750-1789)",1750-1789,Man
50850,"Coxe, Tench","Coxe, Tench (1755-1824)",1755-1824,Man
59105,"Traversie, Joseph","Traversie, Joseph (1728-1806)",1728-1806,Man
252520,"Gill, Joseph Louis","Gill, Joseph Louis (Magouaouidombaouit; Abenaki leader)",1719-1798,Man
261345,"Montbarey, Alexandre Marie Léonor de Saint-Mauris, Prince de","Montbarey, Alexandre Marie Léonor de Saint-Mauris, Prince de (1732-1796, French minister of war)",1732-1796,Man
57671,"Russell, Thomas","Russell, Thomas (1740-1796)",1740-1796,Man
RN-PER-0810,,,,
RN-BUS-0049,,,,
RN-BUS-0010,,,,
253850,"Grimm, Friedrich Melchior, Baron von","Grimm, Friedrich Melchior, Baron von",1723-1807,Man
338945,"Harleston, Isaac Child","Harleston, Isaac Child (1743-1798)",1743-1798,Man
347232,"Auzoüer, Mr., marquis d'","Auzoüer, Mr., marquis d'",-,Man
350438,"Rinquin, --","Rinquin, --",-,Man
350373,"Rayber, Mr. de","Rayber, Mr. de",-,Man
RN-ORG-0171,,,,
55241,"Martin, Joseph","Martin, Joseph (1740-1808)",1740-1808,Man
53759,"Huntington, Ebenezer","Huntington, Ebenezer (1754-1834)",1754-1834,Man
RN-PER-0377,,,,
348850,"Grinnell, Moses","Grinnell, Moses",-,Man
RN-PER-0799,,,,
253484,"Galvez y Gallardo, José de, Marqués of Sonora","Galvez y Gallardo, José de, Marqués of Sonora (1720-1787)",1720-1787,Man
49836,"Burnet, Ichabod","Burnet, Ichabod (1756-1783)",1756-1783,Man
RN-PER-0628,,,,
57918,"Sewall, Henry","Sewall, Henry (1752-1845)",1752-1845,Man
RN-PER-0278,,,,
348137,"Dehez, Bernard","Dehez, Bernard",-,Man
347463,"Birrell, Robert","Birrell, Robert",-,Man
300907,"Smith, Daniel","Smith, Daniel (1729-1799)",1729-1799,Man
52907,"Hait, Joseph","Hait, Joseph (1725-1820)",1725-1820,Man
RN-BUS-0023,,,,
245447,"Condict, Silas","Condict, Silas (1738-1801)",1738-1801,Man
275372,"Van Rensselaer, Margaret (“Peggy”) Schuyler","Van Rensselaer, Margaret (“Peggy”) Schuyler",1758-,Woman
51780,"Ely, John","Ely, John (1737-1800)",1737-1800,Man
RN-ORG-0245,,,,
RN-PER-0672,,,,
273503,"Tolmond, Thomas","Tolmond, Thomas",-,Man
RN-PER-0732,,,,
59213,"Turner, Philip","Turner, Philip (1740-1815)",1740-1815,Man
RN-ORG-0127,,,,
254108,"Heimenthal, Baron de","Heimenthal, Baron de",-,Man
RN-PER-0022,,,,
RN-PER-0681,,,,
347838,"Chantereyne, M. de","Chantereyne, M. de",-,Man
349417,"Laënnec, Th. M.","Laënnec, Th. M.",-,Man
RN-ORG-0382,,,,
54807,"Littlepage, Lewis","Littlepage, Lewis (1762-1802)",1762-1802,Man
RN-BUS-0072,,,,
58668,"Stuart, John","Stuart, John (1749-1823)",1749-1823,Man
RN-ORG-0058,,,,
RN-ORG-0211,,,,
260804,"Linctot (Lanctot, Lintot), Daniel Maurice Godefroy de","Linctot (Lanctot, Lintot), Daniel Maurice Godefroy de",1740-1783,Man
349990,"Mullin, James","Mullin, James",-,Man
RN-PER-0122,,,,
277654,"Winder, Levin","Winder, Levin",1757-1819,Man
347979,"Cooke, Richard Donaldson","Cooke, Richard Donaldson",-,Man
55785,"Monino y Redondo, Jose Conde de Floridablanca","Monino y Redondo, Jose Conde de Floridablanca (1728-1808)",1728-1808,Man
RN-PER-0840,,,,
253555,"Geismar, Friedrich Wilhelm, Baron von","Geismar, Friedrich Wilhelm, Baron von",1751-,Man
349182,"Keiser, --","Keiser, --",-,Man
351068,"Walsh, Dennis","Walsh, Dennis",-,Man
56859,"Pintard, Lewis","Pintard, Lewis (1732-1818)",1732-1818,Man
348273,"Du Marquet, Mr.","Du Marquet, Mr.",-,Man
RN-PER-0015,,,,
275188,"Ussieux, Louis d’","Ussieux, Louis d’ (1744-1805)",1744-1805,Man
RN-BUS-0059,,,,
347629,"Briqueville de La Luzerne, --","Briqueville de La Luzerne, --",-,Man
RN-BUS-0064,,,,
59078,"Tott, François, baron de","Tott, François, baron de (1733-1793)",1733-1793,Man
302855,"Ward, Bernard","Ward, Bernard",-,Man
50428,"Cilley, Joseph, Jr.","Cilley, Joseph, Jr. (1734-1799)",1734-1799,Man
266556,"Putnam, Daniel","Putnam, Daniel (1759-1831)",1759-1831,Man
347723,"Caccia, Mr.","Caccia, Mr.",-,Man
347430,"Besongne, Jacques-Jean","Besongne, Jacques-Jean",-,Man
275893,"Watson, Elkanah","Watson, Elkanah (1732-1804)",1732-1804,Man
349319,"Lafitte, Leonard","Lafitte, Leonard",-,Man
56730,"Perkins, William","Perkins, William (1742-1802)",1742-1802,Man
252111,"Goësbriand (Groisbriand), Chevalier de","Goësbriand (Groisbriand), Chevalier de",-,Man
RN-PER-0611,,,,
350690,"Sonnemaens, M. A. de","Sonnemaens, M. A. de",-,Woman
350423,"Richard, Pierre","Richard, Pierre",-,Man
276258,Wulffen,"Wulffen (Wolfen), Johann Heinrich, Baron de (German officer)",-,Man
58445,"Starr, Josiah","Starr, Josiah (1740-1813)",1740-1813,Man
52215,"Francis, John","Francis, John (1763-1796; Merchant)",1763-1796,Man
RN-PER-0107,,,,
305419,"Gordon, Cosmo","Gordon, Cosmo",-,Man
304096,"Norton, Chapel","Norton, Chapel",-,Man
259343,"Leavenworth, Eli","Leavenworth, Eli (1748-1819)",1748-1819,Man
350501,"Ross, Samuel","Ross, Samuel",-,Man
RN-PER-0540,,,,
52509,"Gilman, Jeremiah","Gilman, Jeremiah (1740-1823)",1740-1823,Man
RN-PER-0388,,,,
RN-ORG-0246,,,,
259980,LeGras,"LeGras (Legrace), Jean Marie Philippe (1740-1788)",1740-1788,Man
54020,"Johnson, Jonathan","Johnson, Jonathan (1737-1815, 2)",1737-1815,Man
271398,"Stuart, Christopher","Stuart, Christopher",-,Man
48494,"Angély, François-Marie, baron [d']","Angély, François-Marie, baron [d'] (1735-1808)",1735-1808,Man
268014,"Rousseau, Jean-Jacques","Rousseau, Jean-Jacques (1712-1778, philosopher)",1712-1778,Man
348590,"Fowler, Peter","Fowler, Peter",-,Man
48399,"Allen, Jeremiah","Allen, Jeremiah (of Boston, MA)",-,Man
RN-PER-0028,,,,
256815,"Hubbard, Nehemiah","Hubbard, Nehemiah (1752-1837)",1752-1837,Man
48794,"Banks, Joseph","Banks, Joseph (1743-1820)",1743-1820,Man
347466,"Blackit, Peter","Blackit, Peter",-,Man
350517,"Roussille, Pierre","Roussille, Pierre",-,Man
258388,"Knap, Moses","Knap, Moses",-,Man
298433,"Allinson, Samuel","Allinson, Samuel (1730-1791)",1730-1791,Man
260438,"La Porte, Arnaud de","La Porte, Arnaud de (1737-1792)",1737-1792,Man
257110,"Irving, Paulus Æmilius","Irving, Paulus Æmilius (1749-1828)",1749-1828,Man
348238,"Dorsett, William","Dorsett, William",-,Man
57382,"Ridout, Thomas","Ridout, Thomas (1754-1829)",1754-1829,Man
60389,Zollickoffer,"Zollickoffer (Zollicofer), John Conrad (1742-1796)",1742-1796,Man
242932,"Bellamy, Joseph","Bellamy, Joseph",-,Man
52158,"Forrest, Uriah","Forrest, Uriah (1756-1805)",1756-1805,Man
244072,"Cabarrus Jeune, B. de","Cabarrus Jeune, B. de (Bordeaux merchant)",-,Man
240047,"Andrews, Samuel","Andrews, Samuel (1737-1818)",1737-1818,Man
348154,"Delleville, Philippe de","Delleville, Philippe de",-,Man
349131,"Jennings, Theobald","Jennings, Theobald",-,Man
49095,"Bentham, Jeremy","Bentham, Jeremy (1748-1832)",1748-1832,Man
350430,"Ricot, --","Ricot, -- (official at St. Valery sur Somme)",-,Man
RN-ORG-0250,,,,
55222,"Marsh, Joseph","Marsh, Joseph (1726-1811)",1726-1811,Man
56027,"Moylan, John","Moylan, John (d. 1798)",-1798,Man
56164,"Nesbitt, John Maxwell","Nesbitt, John Maxwell (c.1730-1802)",1730-1802,Man
348381,"Eckhardt, Anton Georg","Eckhardt, Anton Georg",1740-1810,Man
57817,"Schuyler, Catherine Van Rensselaer","Schuyler, Catherine Van Rensselaer (1734-1803)",1734-1803,Woman
54886,"Logan, George","Logan, George (1753-1821)",1753-1821,Man
48435,"Allison, John","Allison, John (1745-1803)",1745-1803,Man
RN-PER-0317,,,,
56224,"Nicholson, James","Nicholson, James (1736-1804)",1736-1804,Man
55758,"Moeballe, Nicholas George","Moeballe, Nicholas George",-,Man
249703,"Duvivier, Pierre Simon Benjamin","Duvivier, Pierre Simon Benjamin",-,Man
267045,"Prost de Royer, Antoine François","Prost de Royer, Antoine François (1729-1784)",1729-1784,Man
269157,"Robertson, David","Robertson, David (Dinwiddie)",-,Man
348353,"Durey de Meinières, Octavie Guichard","Durey de Meinières, Octavie Guichard",1719-1804,Woman
RN-PER-0758,,,,
350098,"Ostervald, Frédéric-Samuel","Ostervald, Frédéric-Samuel",1713-1795,Man
347529,"Bosset Deluze, Abraham","Bosset Deluze, Abraham",1731-1831,Man
349518,"Lesage, Auguste","Lesage, Auguste",-,Man
320122,"Watson, James","Watson, James (b. c. 1754)",1754-,Man
RN-PER-0426,,,,
52191,"Foulke, John","Foulke, John (1757-1796)",1757-1796,Man
347125,"Alexander, Bethia","Alexander, Bethia",-,Woman
300353,"Roberts, Hugh","Roberts, Hugh (1745-1821)",1745-1821,Man
RN-PER-0515,,,,
RN-PER-0563,,,,
59431,"Vose, Elijah","Vose, Elijah (1745-1822)",1745-1822,Man
240639,"Bowens, François-Jacques-Arnould","Bowens, François-Jacques-Arnould (Francis)",1741-,Man
RN-ORG-0035,,,,
60240,"Woodruff, Isaac","Woodruff, Isaac (1722-1803)",1722-1803,Man
RN-PER-0601,,,,
RN-PER-0383,,,,
RN-ORG-0345,,,,
305636,"Carleton, Osgood","Carleton, Osgood",-,Man
58911,"Thomas, Charles","Thomas, Charles",-,Man
349875,"Millon, Charles-Blaise-Léon","Millon, Charles-Blaise-Léon",1754-1839,Man
RN-ORG-0164,,,,
55629,"Meredith, Margaret Cadwalader","Meredith, Margaret Cadwalader (1748-1820)",1748-1820,Woman
RN-ORG-0082,,,,
338204,"McMahon, John","McMahon, John (1754-1817)",1754-1817,Man
251153,"Fraser, Hugh","Fraser, Hugh",-,Man
49094,"Bentalou, Paul","Bentalou, Paul (1754-1826)",1754-1826,Man
347129,"Allaire, Julien-Pierre","Allaire, Julien-Pierre",1742-1816,Man
RN-PER-0572,,,,
51443,"Dohrman, Arnold Henry","Dohrman, Arnold Henry (1749-1813)",1749-1813,Man
127921,"Wheeler, John","Wheeler, John (sailor)",-,Man
RN-PER-0828,,,,
RN-ORG-0165,,,,
244034,"Buyers, John","Buyers, John",-,Man
59600,"Warren, Winslow","Warren, Winslow (1759-1791)",1759-1791,Man
RN-PER-0746,,,,
262210,"Milne, James","Milne, James",-,Man
RN-ORG-0406,,,,
50084,"Carleton, Joseph","Carleton, Joseph (1754-1812)",1754-1812,Man
54446,"Le Vassor, Louis-René Magdelain,","Le Vassor, Louis-René Magdelain, (1745-1804, Comte de La Touche-Tréville)",1745-1804,Man
57772,"Savage, Abijah","Savage, Abijah (1744-1825)",1744-1825,Man
59200,"Turnbull, William","Turnbull, William (1751-1822)",1751-1822,Man
57662,"Russell, James","Russell, James (1707-1788)",1707-1788,Man
255533,"Hanbury, Osgood","Hanbury, Osgood (1731-1784)",1731-1784,Man
RN-PER-0138,,,,
53927,"Jameson, David","Jameson, David (1752-1839)",1752-1839,Man
272854,"Sinclair, Alexander","Sinclair, Alexander",-,Man
RN-PER-0061,,,,
55871,"Moore, Thomas Lloyd","Moore, Thomas Lloyd (1759-1813)",1759-1813,Man
53718,"Humphreys, David","Humphreys, David (1752-1818)",1752-1818,Man
48451,"Ambler, Jaquelin","Ambler, Jaquelin (1742-1798)",1742-1798,Man
RN-ORG-0088,,,,
RN-ORG-0297,,,,
305405,"Hoffman, Alida Livingston Hansen","Hoffman, Alida Livingston Hansen (Mrs. Martin)",-1790,Woman
264725,"Nash, Abner","Nash, Abner (1740-1786)",1740-1786,Man
RN-ORG-0163,,,,
RN-PER-0494,,,,
350383,"Reallon, Joachim","Reallon, Joachim",-,Man
RN-PER-0760,,,,
263922,"McMurray, William","McMurray, William",-,Man
RN-BUS-0021,,,,
RN-ORG-0084,,,,
48604,"Ashley, Moses","Ashley, Moses (1731-1791)",1731-1791,Man
RN-PER-0260,,,,
RN-ORG-0215,,,,
50403,"Choin, André-Michel-Victor, marquis de","Choin, André-Michel-Victor, marquis de (1744-1829)",1744-1829,Man
58031,"Short, William","Short, William (1759-1848)",1759-1848,Man
RN-BUS-0024,,,,
58758,"Talbot, Jeremiah","Talbot, Jeremiah (d. 1791)",-1791,Man
RN-PER-0285,,,,
RN-PER-0286,,,,
51245,"Dayton, Jonathan","Dayton, Jonathan (1760-1824)",1760-1824,Man
RN-PER-0254,,,,
264729,"Nathan, Simon","Nathan, Simon (1746-1822)",1746-1822,Man
347866,"Forbonnais, Marie-Françoise Le Ray de Chaumont de","Forbonnais, Marie-Françoise Le Ray de Chaumont de",1754-1829,Woman
RN-PER-0224,,,,
RN-PER-0259,,,,
50803,"Ethis de Corny, Louis Dominique","Ethis de Corny, Louis Dominique (1736-1790)",1736-1790,Man
350358,"Rainey, John","Rainey, John",-,Man
RN-PER-0737,,,,
259355,"Lee, Andrew","Lee, Andrew",-,Man
262768,"Marsh, Daniel","Marsh, Daniel",-1802,Man
RN-PER-0663,,,,
49618,"Brooke, George","Brooke, George (1732-1782)",1732-1782,Man
350101,"Oudermeulen, Cornelis van der","Oudermeulen, Cornelis van der",1735-1794,Man
262564,"Munday, William","Munday, William",-,Man
RN-ORG-0222,,,,
57294,"Reily, William","Reily, William (1751-1824)",1751-1824,Man
56847,"Pinckney, Elizabeth Motte","Pinckney, Elizabeth Motte (1761-1794)",1761-1794,Woman
272813,"Shuker, Thomas","Shuker, Thomas",-,Man
RN-PER-0183,,,,
RN-BUS-0085,,,,
48990,"Beall, Josias","Beall, Josias (1725-1803)",1725-1803,Man
245897,"Campbell, William","Campbell, William (1745-1781)",1745-1781,Man
RN-PER-0156,,,,
349087,"Illens, -- de","Illens, -- de",-,Man
55634,"Meredith, Samuel","Meredith, Samuel (1732-1808, born c.1731)",1732-1808,Man
302361,"Barclay, Thomas","Barclay, Thomas (1753-1830, Nova Scotia)",1753-1830,Man
RN-PER-0818,,,,
55235,"Martin, Ephraim","Martin, Ephraim (1733-1806)",1733-1806,Man
58414,"Stagg, John, Jr.","Stagg, John, Jr. (1758-1803)",1758-1803,Man
350006,"Myrick, Joseph","Myrick, Joseph",-,Man
272941,"Smith, Joshua (Joseph) Hett","Smith, Joshua (Joseph) Hett",-,Man
347677,"Budden, James","Budden, James",-1788,Man
55783,"Money, John","Money, John (1740-1817)",1740-1817,Man
49741,"Buchanan, James","Buchanan, James (1737-1787)",1737-1787,Man
RN-PER-0698,,,,
255688,"Helms, William","Helms, William (d. 1813)",-1813,Man
RN-PER-0275,,,,
258672,"Kelly, Timothy","Kelly, Timothy",-,Man
57279,"Reed, Esther De Berdt","Reed, Esther De Berdt (1747-1780)",1747-1780,Woman
350971,"Valory, Charles-Jean-Marie, marquis de","Valory, Charles-Jean-Marie, marquis de",1750-,Man
RN-PER-0280,,,,
265040,"Norris, James","Norris, James",-,Man
49516,"Brearley, David","Brearley, David (1745-1790)",1745-1790,Man
57016,"Pownall, Thomas","Pownall, Thomas (1722-1805)",1722-1805,Man
55012,"Lynch, Mark","Lynch, Mark",-,Man
347202,"Arros d'Argelos, Jean-François, baron d'","Arros d'Argelos, Jean-François, baron d' (b. 1730)",1730-,Man
57499,"Rochambeau, Jean-Baptiste Donatien de Vimeur, comte de","Rochambeau, Jean-Baptiste Donatien de Vimeur, comte de (1725-1807)",1725-1807,Man
RN-ORG-0295,,,,
238902,"Rouge, Addenet de Maison","Rouge, Addenet de Maison",-,Man
350654,"Shrowdy, Mrs. --","Shrowdy, Mrs. --",-,Woman
RN-BUS-0048,,,,
RN-PER-0475,,,,
349162,"Judlin, Alexis","Judlin, Alexis",-1810,Man
58887,"Ternay, Charles-Henri d'Arsac, chevalier de","Ternay, Charles-Henri d'Arsac, chevalier de (1723-1780)",1723-1780,Man
56368,"Olney, George","Olney, George (1745-1831)",1745-1831,Man
59912,"Whitcomb, Benjamin","Whitcomb, Benjamin (1737-1828)",1737-1828,Man
347921,"Clermont-Tonnerre, Anne-Marie-Louise Bernard de Boulainvilliers, comtesse de","Clermont-Tonnerre, Anne-Marie-Louise Bernard de Boulainvilliers, comtesse de (""Mlle de Passy"")",-1781,Woman
277065,"Wilson, Peter","Wilson, Peter (1746-1825)",1746-1825,Man
257960,"Joel, Beesly Edgar","Joel, Beesly Edgar",-,Man
