DocumentID,Title,Author,Recipient,Date,Publication,Founders Online,Rotunda,authorIDs,recipientIDs,Location,geonameId,coordinates,latitude,longitude,country_code,country_name,admin1,admin2,hierarchy
GEWN-03-20-02-0110,"Major General Nathanael Greene to George Washington, 19 April 1779","Greene, Nathanael","Washington, George",1779-04-19,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0110,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0110,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0133,"Major General Nathanael Greene to George Washington, 21 April 1779","Greene, Nathanael","Washington, George",1779-04-21,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0133,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0133,52753,59627,"Trenton, Hunterdon County [N.J.]",5105496,"40.21705, -74.74294",40.21705,-74.74294,US,United States,New Jersey,Mercer County,United States > New Jersey > Mercer County
GEWN-03-20-02-0145,"Major General Nathanael Greene to George Washington, 22 April 1779","Greene, Nathanael","Washington, George",1779-04-22,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0145,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0145,52753,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-20-02-0171,"Major General Nathanael Greene to George Washington, 24 April 1779","Greene, Nathanael","Washington, George",1779-04-24,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0171,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0171,52753,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-20-02-0196,"Major General Nathanael Greene to George Washington, 26 April 1779","Greene, Nathanael","Washington, George",1779-04-26,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0196,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0196,52753,59627,"Philadelphia, Philadelphia County [Pa.]",4560349,"39.95238, -75.16362",39.95238,-75.16362,US,United States,Pennsylvania,Philadelphia County,United States > Pennsylvania > Philadelphia County
GEWN-03-20-02-0208,"Major General Nathanael Greene to George Washington, 27 April 1779","Greene, Nathanael","Washington, George",1779-04-27,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0208,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0208,52753,59627,"Trenton, Hunterdon County [N.J.]",5105496,"40.21705, -74.74294",40.21705,-74.74294,US,United States,New Jersey,Mercer County,United States > New Jersey > Mercer County
GEWN-03-20-02-0311,"Major General Nathanael Greene to George Washington, 6 May 1779","Greene, Nathanael","Washington, George",1779-05-06,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0311,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0311,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0561,"Major General Nathanael Greene to George Washington, 25 May 1779","Greene, Nathanael","Washington, George",1779-05-25,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0561,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0561,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0594,"Major General Nathanael Greene to George Washington, 27 May 1779","Greene, Nathanael","Washington, George",1779-05-27,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0594,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0594,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0636,"Major General Nathanael Greene to George Washington, 30 May 1779","Greene, Nathanael","Washington, George",1779-05-30,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0636,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0636,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0650,"Major General Nathanael Greene to George Washington, 31 May 1779","Greene, Nathanael","Washington, George",1779-05-31,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0650,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0650,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-20-02-0651,"Major General Nathanael Greene to George Washington, 31 May 1779","Greene, Nathanael","Washington, George",1779-05-31,GEWN,https://founders.archives.gov/documents/Washington/03-20-02-0651,https://rotunda.upress.virginia.edu/founders/GEWN-03-20-02-0651,52753,59627,"Middlebrook, Somerset County [N.J.]",5095860,"40.56844, -74.53849",40.56844,-74.53849,US,United States,New Jersey,Somerset County,United States > New Jersey > Somerset County
GEWN-03-21-02-0084,"Major General Nathanael Greene to George Washington, 6 June 1779","Greene, Nathanael","Washington, George",1779-06-06,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0084,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0084,52753,59627,,,,,,,,,,
GEWN-03-21-02-0116,"Major General Nathanael Greene to George Washington, 11 June 1779","Greene, Nathanael","Washington, George",1779-06-11,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0116,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0116,52753,59627,"Monroe (Smith's Clove), Orange County [N.Y.]",5127302,"41.33065, -74.18681",41.33065,-74.18681,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-21-02-0193,"Major General Nathanael Greene to George Washington, 24 June 1779","Greene, Nathanael","Washington, George",1779-06-24,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0193,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0193,52753,59627,"Monroe (Smith's Clove), Orange County [N.Y.]",5127302,"41.33065, -74.18681",41.33065,-74.18681,US,United States,New York,Orange County,United States > New York > Orange County
JNJY-01-01-02-0386,"Nathanael Greene to John Jay, 24 June 1779","Greene, Nathanael","Jay, John",1779-06-24,JNJY,https://founders.archives.gov/documents/Jay/01-01-02-0386,https://rotunda.upress.virginia.edu/founders/JNJY-01-01-02-0386,52753,53956,"Monroe (Smith's Clove), Orange County [N.Y.]",5127302,"41.33065, -74.18681",41.33065,-74.18681,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-21-02-0323,"Major General Nathanael Greene to George Washington, 9 July 1779","Greene, Nathanael","Washington, George",1779-07-09,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0323,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0323,52753,59627,"New Windsor, Orange County [N.Y.]",5128577,"41.47676, -74.02375",41.47676,-74.02375,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-21-02-0355,"Major General Nathanael Greene to George Washington, 11 July 1779","Greene, Nathanael","Washington, George",1779-07-11,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0355,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0355,52753,59627,"New Windsor, Orange County [N.Y.]",5128577,"41.47676, -74.02375",41.47676,-74.02375,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-21-02-0553,"Major General Nathanael Greene to George Washington, 27 July 1779","Greene, Nathanael","Washington, George",1779-07-27,GEWN,https://founders.archives.gov/documents/Washington/03-21-02-0553,https://rotunda.upress.virginia.edu/founders/GEWN-03-21-02-0553,52753,59627,"West Point, Orange County [N.Y.]",5143966,"41.39148, -73.95597",41.39148,-73.95597,US,United States,New York,Orange County,United States > New York > Orange County
JNJY-01-01-02-0405,"Nathanael Greene to John Jay, 19 September 1779","Greene, Nathanael","Jay, John",1779-09-19,JNJY,https://founders.archives.gov/documents/Jay/01-01-02-0405,https://rotunda.upress.virginia.edu/founders/JNJY-01-01-02-0405,52753,53956,"West Point, Orange County [N.Y.]",5143966,"41.39148, -73.95597",41.39148,-73.95597,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-22-02-0439,"Major General Nathanael Greene to George Washington, 27 September 1779","Greene, Nathanael","Washington, George",1779-09-27,GEWN,https://founders.archives.gov/documents/Washington/03-22-02-0439,https://rotunda.upress.virginia.edu/founders/GEWN-03-22-02-0439,52753,59627,"West Point, Orange County [N.Y.]",5143966,"41.39148, -73.95597",41.39148,-73.95597,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-23-02-0234,"Major General Nathanael Greene to George Washington, 14 November 1779","Greene, Nathanael","Washington, George",1779-11-14,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0234,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0234,52753,59627,"West Point, Orange County [N.Y.]",5143966,"41.39148, -73.95597",41.39148,-73.95597,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-23-02-0262,"Major General Nathanael Greene to George Washington, 17 November 1779","Greene, Nathanael","Washington, George",1779-11-17,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0262,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0262,52753,59627,(Widow Coon's House?) Kings Ferry [N.Y.],5118403,"42.66785, -76.53577",42.66785,-76.53577,US,United States,New York,Cayuga County,United States > New York > Cayuga County
GEWN-03-23-02-0290,"Major General Nathanael Greene to George Washington, 20 November 1779","Greene, Nathanael","Washington, George",1779-11-20,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0290,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0290,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-23-02-0322,"Major General Nathanael Greene to George Washington, 23 November 1779","Greene, Nathanael","Washington, George",1779-11-23,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0322,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0322,52753,59627,"West Point, Orange County [N.Y.]",5143966,"41.39148, -73.95597",41.39148,-73.95597,US,United States,New York,Orange County,United States > New York > Orange County
GEWN-03-23-02-0351,"Major General Nathanael Greene to George Washington, 27 November 1779","Greene, Nathanael","Washington, George",1779-11-27,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0351,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0351,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-23-02-0398,"Major General Nathanael Greene to George Washington, 6 December 1779","Greene, Nathanael","Washington, George",1779-12-06,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0398,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0398,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-23-02-0510,"Major General Nathanael Greene to George Washington, 21 December 1779","Greene, Nathanael","Washington, George",1779-12-21,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0510,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0510,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-23-02-0543,"Major General Nathanael Greene to George Washington, 24 December 1779","Greene, Nathanael","Washington, George",1779-12-24,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0543,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0543,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-23-02-0582,"Major General Nathanael Greene to George Washington, 30 December 1779","Greene, Nathanael","Washington, George",1779-12-30,GEWN,https://founders.archives.gov/documents/Washington/03-23-02-0582,https://rotunda.upress.virginia.edu/founders/GEWN-03-23-02-0582,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
ARHN-01-02-02-0564,"Major General Nathanael Greene to Alexander Hamilton, 4 January 1780","Greene, Nathanael","Hamilton, Alexander",1780-01-04,ARHN,https://founders.archives.gov/documents/Hamilton/01-02-02-0564,https://rotunda.upress.virginia.edu/founders/ARHN-01-02-02-0564,52753,52981,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-24-02-0078-0001,"Major General Nathanael Greene to George Washington, 12 January 1780","Greene, Nathanael","Washington, George",1780-01-12,GEWN,https://founders.archives.gov/documents/Washington/03-24-02-0078-0001,https://rotunda.upress.virginia.edu/founders/GEWN-03-24-02-0078-0001,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-24-02-0166,"Major General Nathanael Greene to George Washington, 21 January 1780","Greene, Nathanael","Washington, George",1780-01-21,GEWN,https://founders.archives.gov/documents/Washington/03-24-02-0166,https://rotunda.upress.virginia.edu/founders/GEWN-03-24-02-0166,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-24-02-0207,"Major General Nathanael Greene to George Washington, 26 January 1780","Greene, Nathanael","Washington, George",1780-01-26,GEWN,https://founders.archives.gov/documents/Washington/03-24-02-0207,https://rotunda.upress.virginia.edu/founders/GEWN-03-24-02-0207,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
GEWN-03-24-02-0252,"Major General Nathanael Greene to George Washington, 30 January 1780","Greene, Nathanael","Washington, George",1780-01-30,GEWN,https://founders.archives.gov/documents/Washington/03-24-02-0252,https://rotunda.upress.virginia.edu/founders/GEWN-03-24-02-0252,52753,59627,"Morristown, Morris County [N.J.]",5101436,"40.79660, -74.47711",40.7966,-74.47711,US,United States,New Jersey,Morris County,United States > New Jersey > Morris County
